"sales_key","date_key","customer_key","movie_key","store_key","sales_amount"
21910,20070318,231,415,2,8.99
21911,20070318,231,247,2,3.99
21912,20070320,231,101,1,6.99
21913,20070320,231,23,1,0.99
21914,20070321,231,655,2,4.99
21915,20070321,231,445,1,2.99
21916,20070322,231,450,2,3.99
21917,20070301,232,734,2,6.99
21918,20070317,232,586,2,0.99
21919,20070319,232,821,2,2.99
21920,20070320,232,181,1,2.99
21921,20070321,232,766,1,0.99
21922,20070322,232,901,2,0.99
21923,20070323,232,362,1,2.99
21924,20070301,233,556,2,4.99
21925,20070318,233,445,1,5.99
21926,20070321,233,638,2,2.99
21927,20070322,233,106,1,2.99
21928,20070323,233,634,2,1.99
21929,20070323,233,374,1,0.99
21930,20070301,234,309,2,0.99
21931,20070301,234,129,1,6.99
21932,20070302,234,197,1,7.99
21933,20070302,234,450,2,4.99
21934,20070302,234,920,1,0.99
21935,20070302,234,877,2,3.99
21936,20070317,234,524,2,3.99
21937,20070318,234,149,2,0.99
21938,20070319,234,170,2,4.99
21939,20070319,234,170,2,5.99
21940,20070319,234,927,1,2.99
21941,20070322,234,986,1,5.99
21942,20070322,234,828,2,2.99
21943,20070318,235,136,1,2.99
21944,20070318,235,465,2,4.99
21945,20070319,235,479,1,0.99
21946,20070319,235,309,1,0.99
21947,20070321,235,181,2,3.99
21948,20070322,235,294,1,6.99
21949,20070302,236,227,1,6.99
21950,20070302,236,352,2,3.99
21951,20070316,236,913,1,5.99
21952,20070317,236,466,1,4.99
21953,20070319,236,726,2,2.99
21954,20070319,236,609,1,2.99
21955,20070319,236,694,1,7.99
21956,20070321,236,215,2,4.99
21957,20070321,236,769,2,7.99
21958,20070321,236,644,1,4.99
21959,20070302,237,451,1,4.99
21960,20070302,237,889,1,11.99
21961,20070317,237,228,2,5.99
21962,20070318,237,523,1,0.99
21963,20070320,237,666,1,6.99
21964,20070320,237,306,1,6.99
21965,20070320,237,398,2,6.99
21966,20070321,237,729,2,3.99
21967,20070322,237,439,1,8.99
21968,20070322,237,63,1,0.99
21969,20070323,237,250,2,1.99
21970,20070301,238,172,1,5.99
21971,20070316,238,626,2,5.99
21972,20070317,238,559,2,2.99
21973,20070317,238,852,1,2.99
21974,20070321,238,243,1,4.99
21975,20070321,238,824,2,8.99
21976,20070322,238,870,1,0.99
21977,20070301,239,270,2,0.99
21978,20070302,239,571,2,2.99
21979,20070302,239,160,2,2.99
21980,20070317,239,420,1,4.99
21981,20070317,239,153,1,0.99
21982,20070318,239,778,1,4.99
21983,20070318,239,233,1,1.99
21984,20070319,239,699,1,4.99
21985,20070319,239,686,1,4.99
21986,20070320,239,901,2,3.99
21987,20070320,239,623,2,1.99
21988,20070301,240,129,1,7.99
21989,20070317,240,875,2,3.99
21990,20070318,240,124,2,6.99
21991,20070319,240,573,1,2.99
21992,20070319,240,307,1,4.99
21993,20070320,240,865,1,8.99
21994,20070321,240,529,1,2.99
21995,20070323,240,687,2,0.99
21996,20070301,241,266,2,3.99
21997,20070301,241,356,2,2.99
21998,20070302,241,753,1,1.99
21999,20070318,241,911,2,4.99
22000,20070319,241,789,2,4.99
22001,20070319,241,96,1,2.99
22002,20070321,241,116,2,7.99
22003,20070321,241,357,2,2.99
22004,20070322,241,812,1,0.99
22005,20070322,241,188,1,2.99
22006,20070322,241,162,1,2.99
22007,20070323,241,765,1,4.99
22008,20070301,242,747,2,0.99
22009,20070301,242,973,2,4.99
22010,20070301,242,501,1,9.99
22011,20070302,242,358,2,0.99
22012,20070302,242,346,1,4.99
22013,20070317,242,947,1,0.99
22014,20070317,242,439,2,4.99
22015,20070318,242,481,1,7.99
22016,20070319,242,637,2,4.99
22017,20070319,242,846,2,9.99
22018,20070320,242,118,2,0.99
22019,20070320,242,297,2,5.99
22020,20070321,242,479,2,0.99
22021,20070322,242,913,1,0.99
22022,20070318,243,62,2,2.99
22023,20070319,243,356,2,2.99
22024,20070320,243,115,2,2.99
22025,20070320,243,945,2,0.99
22026,20070321,243,852,2,3.99
22027,20070321,243,164,2,1.99
22028,20070321,243,546,2,2.99
22029,20070301,244,433,1,6.99
22030,20070302,244,413,1,2.99
22031,20070302,244,290,1,0.99
22032,20070302,244,444,2,9.99
22033,20070317,244,267,2,9.99
22034,20070320,244,735,2,4.99
22035,20070320,244,160,2,0.99
22036,20070320,244,249,1,0.99
22037,20070321,244,191,2,0.99
22038,20070321,244,105,1,0.99
22039,20070322,244,348,2,1.99
22040,20070322,244,205,1,3.99
22041,20070302,245,176,1,0.99
22042,20070302,245,696,2,0.99
22043,20070302,245,376,1,0.99
22044,20070318,245,351,1,7.99
22045,20070319,245,589,2,0.99
22046,20070323,245,723,1,6.99
22047,20070301,246,55,1,2.99
22048,20070319,246,458,1,5.99
22049,20070320,246,738,1,6.99
22050,20070320,246,316,2,4.99
22051,20070321,246,587,1,6.99
22052,20070323,246,484,2,2.99
22053,20070301,247,831,1,1.99
22054,20070301,247,851,2,6.99
22055,20070302,247,783,1,2.99
22056,20070302,247,3,2,2.99
22057,20070316,247,280,2,0.99
22058,20070318,247,117,2,4.99
22059,20070318,247,827,2,7.99
22060,20070318,247,512,2,4.99
22061,20070318,247,409,1,4.99
22062,20070320,247,10,2,4.99
22063,20070323,247,88,2,4.99
22064,20070301,248,369,1,4.99
22065,20070318,248,280,1,0.99
22066,20070320,248,727,1,0.99
22067,20070321,248,885,1,0.99
22068,20070322,248,455,1,5.99
22069,20070302,249,153,1,1.99
22070,20070302,249,1000,1,4.99
22071,20070317,249,467,2,0.99
22072,20070320,249,734,2,4.99
22073,20070321,249,89,2,0.99
22074,20070322,249,941,2,6.99
22075,20070301,250,621,2,4.99
22076,20070318,250,311,1,0.99
22077,20070318,250,295,2,0.99
22078,20070321,250,903,2,4.99
22079,20070321,250,506,1,5.99
22080,20070321,250,683,1,4.99
22081,20070322,250,999,2,6.99
22082,20070301,251,972,1,7.99
22083,20070317,251,97,1,0.99
22084,20070317,251,849,2,3.99
22085,20070318,251,902,2,4.99
22086,20070319,251,770,2,2.99
22087,20070319,251,78,2,2.99
22088,20070319,251,126,2,6.99
22089,20070321,251,427,1,0.99
22090,20070323,251,445,2,2.99
22091,20070323,251,129,1,4.99
22092,20070301,252,339,2,0.99
22093,20070301,252,491,1,2.99
22094,20070317,252,982,2,0.99
22095,20070319,252,941,2,4.99
22096,20070320,252,322,1,5.99
22097,20070321,252,698,2,4.99
22098,20070301,253,565,1,4.99
22099,20070301,253,554,1,2.99
22100,20070301,253,170,2,6.99
22101,20070318,253,301,1,0.99
22102,20070318,253,193,2,5.99
22103,20070319,253,305,1,5.99
22104,20070320,253,714,2,3.99
22105,20070321,253,670,1,4.99
22106,20070321,253,409,2,7.99
22107,20070321,253,172,1,4.99
22108,20070322,253,22,1,2.99
22109,20070301,254,903,2,4.99
22110,20070302,254,205,1,0.99
22111,20070317,254,74,1,6.99
22112,20070317,254,525,2,0.99
22113,20070318,254,722,1,0.99
22114,20070318,254,489,2,2.99
22115,20070319,254,186,1,0.99
22116,20070319,254,551,1,4.99
22117,20070319,254,86,1,4.99
22118,20070319,254,437,1,2.99
22119,20070321,254,711,2,4.99
22120,20070323,254,282,1,0.99
22121,20070317,255,123,1,4.99
22122,20070317,255,846,2,7.99
22123,20070319,255,539,1,2.99
22124,20070319,255,258,2,0.99
22125,20070320,255,377,1,0.99
22126,20070320,255,190,2,8.99
22127,20070321,255,773,1,3.99
22128,20070301,256,772,1,4.99
22129,20070302,256,868,1,2.99
22130,20070317,256,798,2,8.99
22131,20070319,256,270,2,0.99
22132,20070320,256,241,1,0.99
22133,20070320,256,695,1,6.99
22134,20070320,256,45,1,4.99
22135,20070321,256,698,2,2.99
22136,20070321,256,383,2,3.99
22137,20070323,256,377,1,2.99
22138,20070323,256,406,1,4.99
22139,20070323,256,662,1,7.99
22140,20070302,257,320,2,4.99
22141,20070302,257,452,2,0.99
22142,20070316,257,702,2,6.99
22143,20070317,257,949,1,1.99
22144,20070319,257,920,2,2.99
22145,20070319,257,101,1,5.99
22146,20070319,257,175,1,7.99
22147,20070319,257,901,1,0.99
22148,20070319,257,736,1,2.99
22149,20070320,257,724,2,5.99
22150,20070320,257,423,2,0.99
22151,20070322,257,457,1,0.99
22152,20070323,257,72,1,2.99
22153,20070323,257,786,2,0.99
22154,20070301,258,345,1,1.99
22155,20070301,258,199,2,4.99
22156,20070301,258,603,1,5.99
22157,20070301,258,139,2,6.99
22158,20070301,258,176,1,0.99
22159,20070318,258,702,2,5.99
22160,20070318,258,453,1,3.99
22161,20070319,258,550,1,4.99
22162,20070320,258,683,2,6.99
22163,20070320,258,136,1,2.99
22164,20070322,258,936,2,6.99
22165,20070301,259,90,2,3.99
22166,20070301,259,292,1,2.99
22167,20070302,259,191,2,3.99
22168,20070318,259,182,1,6.99
22169,20070319,259,10,1,4.99
22170,20070319,259,450,1,2.99
22171,20070319,259,131,1,4.99
22172,20070320,259,615,2,5.99
22173,20070320,259,327,2,4.99
22174,20070320,259,302,2,6.99
22175,20070321,259,199,2,4.99
22176,20070322,259,149,1,2.99
22177,20070322,259,120,1,10.99
22178,20070323,259,78,2,2.99
22179,20070323,259,56,1,2.99
22180,20070302,260,267,1,8.99
22181,20070319,260,534,1,0.99
22182,20070319,260,623,2,2.99
22183,20070320,260,733,2,3.99
22184,20070320,260,986,2,2.99
22185,20070320,260,280,1,0.99
22186,20070320,260,443,2,2.99
22187,20070321,260,269,2,2.99
22188,20070321,260,267,2,7.99
22189,20070321,260,412,2,6.99
22190,20070301,261,786,2,1.99
22191,20070317,261,525,2,1.99
22192,20070317,261,16,2,2.99
22193,20070318,261,529,1,6.99
22194,20070319,261,224,1,4.99
22195,20070320,261,294,2,5.99
22196,20070320,261,983,1,2.99
22197,20070320,261,826,2,4.99
22198,20070322,261,324,1,4.99
22199,20070301,262,205,1,0.99
22200,20070301,262,562,2,0.99
22201,20070319,262,679,1,2.99
22202,20070320,262,807,1,5.99
22203,20070321,262,174,1,4.99
22204,20070321,262,914,2,3.99
22205,20070322,262,682,1,6.99
22206,20070322,262,896,2,3.99
22207,20070322,262,535,1,0.99
22208,20070323,262,767,2,4.99
22209,20070323,262,803,1,4.99
22210,20070323,262,319,2,3.99
22211,20070301,263,434,1,6.99
22212,20070301,263,912,1,2.99
22213,20070302,263,154,2,2.99
22214,20070317,263,291,1,0.99
22215,20070317,263,409,2,9.99
22216,20070318,263,557,2,5.99
22217,20070319,263,460,1,6.99
22218,20070321,263,572,2,3.99
22219,20070321,263,421,2,6.99
22220,20070322,263,777,1,4.99
22221,20070323,263,370,2,7.99
22222,20070301,264,232,1,2.99
22223,20070316,264,35,1,3.99
22224,20070316,264,924,2,0.99
22225,20070316,264,448,1,2.99
22226,20070318,264,845,1,4.99
22227,20070320,264,966,1,2.99
22228,20070320,264,820,1,5.99
22229,20070323,264,880,2,4.99
22230,20070301,265,181,2,3.99
22231,20070302,265,59,1,3.99
22232,20070318,265,819,1,1.99
22233,20070318,265,267,1,4.99
22234,20070320,265,919,1,8.99
22235,20070321,265,469,2,4.99
22236,20070321,265,260,2,6.99
22237,20070321,265,104,2,6.99
22238,20070322,265,770,2,2.99
22239,20070301,266,988,1,4.99
22240,20070302,266,530,1,5.99
22241,20070302,266,480,2,5.99
22242,20070302,266,45,2,4.99
22243,20070317,266,931,2,0.99
22244,20070317,266,970,2,0.99
22245,20070318,266,456,1,4.99
22246,20070318,266,966,2,0.99
22247,20070318,266,51,1,6.99
22248,20070318,266,824,2,4.99
22249,20070319,266,403,1,8.99
22250,20070320,266,854,2,6.99
22251,20070320,266,863,2,1.99
22252,20070321,266,349,1,2.99
22253,20070322,266,218,1,0.99
22254,20070322,266,851,2,2.99
22255,20070322,266,772,1,4.99
22256,20070323,259,492,1,1.99
22257,20070430,267,462,2,2.99
22258,20070430,267,836,1,4.99
22259,20070406,268,929,1,4.99
22260,20070408,268,8,2,4.99
22261,20070409,268,439,1,7.99
22262,20070410,268,288,1,2.99
22263,20070410,268,643,2,2.99
22264,20070410,268,354,1,6.99
22265,20070411,268,726,2,3.99
22266,20070412,268,395,2,1.99
22267,20070430,268,4,1,2.99
22268,20070430,268,506,1,7.99
22269,20070430,268,993,1,3.99
22270,20070430,268,494,1,1.99
22271,20070407,269,897,2,9.99
22272,20070408,269,821,2,0.99
22273,20070408,269,908,2,6.99
22274,20070411,269,464,2,2.99
22275,20070412,269,527,2,5.99
22276,20070412,269,341,1,4.99
22277,20070427,269,745,2,4.99
22278,20070427,269,973,2,6.99
22279,20070428,269,644,1,2.99
22280,20070405,270,480,1,3.99
22281,20070406,270,682,1,9.99
22282,20070410,270,562,2,0.99
22283,20070412,270,336,1,4.99
22284,20070429,270,999,1,2.99
22285,20070429,270,220,1,3.99
22286,20070430,270,468,1,3.99
22287,20070406,271,753,1,1.99
22288,20070408,271,799,1,2.99
22289,20070410,271,833,2,1.99
22290,20070410,271,305,1,2.99
22291,20070411,271,643,1,2.99
22292,20070427,271,169,1,3.99
22293,20070429,271,425,2,0.99
22294,20070430,271,85,2,4.99
22295,20070430,271,463,1,7.99
22296,20070409,272,51,2,3.99
22297,20070409,272,620,2,2.99
22298,20070427,272,995,2,7.99
22299,20070428,272,391,1,2.99
22300,20070428,272,439,1,7.99
22301,20070430,272,778,1,10.99
22302,20070406,273,690,1,2.99
22303,20070408,273,7,1,5.99
22304,20070409,273,919,1,7.99
22305,20070409,273,633,2,7.99
22306,20070410,273,650,1,2.99
22307,20070412,273,763,1,8.99
22308,20070412,273,114,1,1.99
22309,20070412,273,67,2,2.99
22310,20070412,273,115,2,5.99
22311,20070429,273,572,2,2.99
22312,20070430,273,985,2,4.99
22313,20070430,273,806,1,5.99
22314,20070430,273,143,2,0.99
22315,20070430,273,231,1,3.99
22316,20070430,273,913,2,0.99
22317,20070405,274,578,2,5.99
22318,20070407,274,609,2,2.99
22319,20070408,274,150,2,2.99
22320,20070411,274,490,1,3.99
22321,20070428,274,76,1,0.99
22322,20070429,274,445,1,5.99
22323,20070429,274,448,1,7.99
22324,20070430,274,486,1,4.99
22325,20070430,274,703,2,4.99
22326,20070430,274,439,1,4.99
22327,20070407,275,164,2,0.99
22328,20070408,275,176,2,0.99
22329,20070408,275,438,1,9.99
22330,20070411,275,772,1,5.99
22331,20070412,275,945,2,0.99
22332,20070427,275,358,2,2.99
22333,20070427,275,455,1,4.99
22334,20070429,275,471,1,2.99
22335,20070430,275,437,1,2.99
22336,20070406,276,433,1,2.99
22337,20070408,276,873,1,0.99
22338,20070409,276,527,1,4.99
22339,20070409,276,776,1,4.99
22340,20070427,276,966,2,5.99
22341,20070428,276,534,2,2.99
22342,20070430,276,807,1,0.99
22343,20070430,276,19,1,1.99
22344,20070430,276,255,1,4.99
22345,20070430,276,827,2,8.99
22346,20070430,276,199,1,5.99
22347,20070406,277,397,2,5.99
22348,20070406,277,3,2,2.99
22349,20070407,277,907,1,4.99
22350,20070408,277,222,2,5.99
22351,20070410,277,849,1,0.99
22352,20070410,277,608,2,2.99
22353,20070411,277,928,1,2.99
22354,20070412,277,871,1,5.99
22355,20070427,277,145,2,4.99
22356,20070429,277,756,2,2.99
22357,20070430,277,982,1,4.99
22358,20070430,277,733,1,0.99
22359,20070406,278,958,2,2.99
22360,20070407,278,753,2,4.99
22361,20070408,278,879,1,8.99
22362,20070412,278,775,2,4.99
22363,20070427,278,388,1,0.99
22364,20070428,278,896,2,0.99
22365,20070428,278,657,2,5.99
22366,20070430,278,117,1,4.99
22367,20070430,278,269,2,2.99
22368,20070407,279,88,2,4.99
22369,20070408,279,564,2,7.99
22370,20070409,279,55,2,2.99
22371,20070409,279,444,2,9.99
22372,20070411,279,650,2,0.99
22373,20070428,279,550,1,2.99
22374,20070429,279,450,2,3.99
22375,20070430,279,111,2,5.99
22376,20070430,279,484,2,2.99
22377,20070408,280,565,1,4.99
22378,20070412,280,143,2,0.99
22379,20070427,280,911,1,4.99
22380,20070428,280,970,1,0.99
22381,20070429,280,163,2,0.99
22382,20070429,280,11,1,0.99
22383,20070429,280,706,1,7.99
22384,20070429,280,152,1,6.99
22385,20070429,280,242,2,3.99
22386,20070429,280,367,2,0.99
22387,20070430,280,833,2,0.99
22388,20070408,281,266,1,0.99
22389,20070408,281,651,2,6.99
22390,20070409,281,489,1,5.99
22391,20070412,281,509,2,0.99
22392,20070427,281,373,2,2.99
22393,20070427,281,890,2,3.99
22394,20070428,281,97,1,0.99
22395,20070428,281,710,1,4.99
22396,20070406,282,800,2,2.99
22397,20070406,282,395,2,2.99
22398,20070407,282,707,2,2.99
22399,20070407,282,263,1,4.99
22400,20070409,282,790,1,0.99
22401,20070409,282,414,1,8.99
22402,20070410,282,623,2,6.99
22403,20070427,282,380,1,2.99
22404,20070427,282,492,1,3.99
22405,20070428,282,985,1,6.99
22406,20070428,282,779,2,4.99
22407,20070429,282,295,1,1.99
22408,20070429,282,585,2,0.99
22409,20070430,282,196,1,1.99
22410,20070430,282,506,1,9.99
22411,20070406,283,446,2,4.99
22412,20070406,283,451,2,6.99
22413,20070406,283,330,1,4.99
22414,20070406,283,849,1,0.99
22415,20070408,283,759,2,2.99
22416,20070408,283,427,1,1.99
22417,20070410,283,152,1,2.99
22418,20070411,283,467,1,0.99
22419,20070411,283,281,2,1.99
22420,20070411,283,652,1,0.99
22421,20070412,283,334,2,4.99
22422,20070427,283,737,1,0.99
22423,20070428,283,311,2,0.99
22424,20070430,283,783,1,4.99
22425,20070430,283,252,2,2.99
22426,20070430,283,319,1,2.99
22427,20070430,283,554,1,2.99
22428,20070406,284,416,2,0.99
22429,20070407,284,252,1,2.99
22430,20070408,284,871,1,7.99
22431,20070408,284,603,1,7.99
22432,20070409,284,574,1,6.99
22433,20070411,284,397,1,5.99
22434,20070426,284,841,2,2.99
22435,20070427,284,116,1,6.99
22436,20070427,284,804,2,4.99
22437,20070428,284,327,1,8.99
22438,20070429,284,620,1,2.99
22439,20070430,284,795,1,0.99
22440,20070406,285,449,2,6.99
22441,20070409,285,772,2,2.99
22442,20070410,285,969,1,9.99
22443,20070411,285,168,1,0.99
22444,20070411,285,698,1,3.99
22445,20070411,285,589,2,4.99
22446,20070411,285,572,2,4.99
22447,20070412,285,586,1,0.99
22448,20070427,285,972,1,6.99
22449,20070427,285,763,2,9.99
22450,20070428,285,227,2,9.99
22451,20070428,285,263,1,4.99
22452,20070429,285,873,1,0.99
22453,20070406,286,282,1,4.99
22454,20070406,286,274,1,3.99
22455,20070407,286,791,2,6.99
22456,20070407,286,798,2,9.99
22457,20070408,286,10,2,4.99
22458,20070408,286,230,1,2.99
22459,20070410,286,356,2,4.99
22460,20070412,286,351,1,2.99
22461,20070427,286,592,1,2.99
22462,20070427,286,658,2,2.99
22463,20070427,286,489,2,0.99
22464,20070427,286,862,2,2.99
22465,20070428,286,544,1,6.99
22466,20070429,286,52,2,0.99
22467,20070430,286,893,1,6.99
22468,20070430,286,79,1,3.99
22469,20070430,286,22,2,5.99
22470,20070408,287,402,2,4.99
22471,20070409,287,545,2,1.99
22472,20070410,287,154,1,3.99
22473,20070410,287,382,2,0.99
22474,20070411,287,115,2,3.99
22475,20070411,287,529,1,2.99
22476,20070427,287,595,1,2.99
22477,20070428,287,967,1,2.99
22478,20070430,287,334,1,6.99
22479,20070430,287,743,2,1.99
22480,20070430,287,115,2,6.99
22481,20070406,288,895,1,3.99
22482,20070408,288,326,2,2.99
22483,20070408,288,809,2,0.99
22484,20070411,288,442,1,2.99
22485,20070412,288,592,2,3.99
22486,20070428,288,406,2,0.99
22487,20070428,288,542,1,2.99
22488,20070430,288,383,2,2.99
22489,20070430,288,718,2,0.99
22490,20070406,289,693,1,2.99
22491,20070408,289,595,1,0.99
22492,20070409,289,100,1,4.99
22493,20070409,289,838,2,8.99
22494,20070410,289,572,1,4.99
22495,20070410,289,786,2,0.99
22496,20070411,289,960,2,3.99
22497,20070412,289,771,2,7.99
22498,20070427,289,279,1,4.99
22499,20070427,289,486,2,4.99
22500,20070427,289,376,2,0.99
22501,20070430,289,231,2,2.99
22502,20070407,290,881,2,4.99
22503,20070407,290,140,2,0.99
22504,20070407,290,275,2,0.99
22505,20070409,290,560,1,2.99
22506,20070409,290,361,2,5.99
22507,20070410,290,286,1,2.99
22508,20070412,290,649,2,4.99
22509,20070426,290,934,2,4.99
22510,20070427,290,760,1,2.99
22511,20070428,290,153,1,1.99
22512,20070429,290,767,2,4.99
22513,20070430,290,823,2,7.99
22514,20070430,290,574,2,0.99
22515,20070430,290,788,2,3.99
22516,20070430,290,317,1,1.99
22517,20070405,291,81,1,4.99
22518,20070408,291,66,1,3.99
22519,20070410,291,35,1,2.99
22520,20070412,291,190,2,4.99
22521,20070412,291,51,1,2.99
22522,20070427,291,753,1,5.99
22523,20070427,291,634,2,0.99
22524,20070429,291,285,2,0.99
22525,20070429,291,98,1,4.99
22526,20070430,291,879,1,5.99
22527,20070430,291,958,2,5.99
22528,20070430,291,704,2,7.99
22529,20070406,292,839,2,0.99
22530,20070407,292,244,1,4.99
22531,20070409,292,611,2,4.99
22532,20070409,292,64,2,0.99
22533,20070410,292,725,2,4.99
22534,20070411,292,501,2,8.99
22535,20070412,292,25,2,6.99
22536,20070427,292,806,1,5.99
22537,20070427,292,394,1,2.99
22538,20070427,292,557,2,2.99
22539,20070428,292,609,1,4.99
22540,20070428,292,645,1,2.99
22541,20070429,292,914,2,4.99
22542,20070430,292,408,1,8.99
22543,20070430,292,694,2,5.99
22544,20070430,292,418,2,1.99
22545,20070406,293,303,2,3.99
22546,20070407,293,418,1,0.99
22547,20070408,293,906,2,4.99
22548,20070408,293,796,2,6.99
22549,20070410,293,574,2,3.99
22550,20070411,293,216,1,9.99
22551,20070427,293,854,2,4.99
22552,20070429,293,356,1,4.99
22553,20070429,293,383,1,2.99
22554,20070430,293,820,1,2.99
22555,20070406,294,731,2,4.99
22556,20070406,294,703,2,4.99
22557,20070408,294,597,2,7.99
22558,20070411,294,944,2,5.99
22559,20070427,294,964,1,6.99
22560,20070428,294,892,2,4.99
22561,20070429,294,90,1,4.99
22562,20070430,294,540,1,2.99
22563,20070430,294,928,1,2.99
22564,20070430,294,748,1,0.99
22565,20070430,294,996,1,0.99
22566,20070430,294,856,1,4.99
22567,20070405,295,531,1,1.99
22568,20070406,295,879,2,9.99
22569,20070407,295,688,2,1.99
22570,20070407,295,610,1,1.99
22571,20070409,295,773,1,2.99
22572,20070409,295,123,2,4.99
22573,20070409,295,140,1,2.99
22574,20070410,295,933,1,4.99
22575,20070411,295,285,2,2.99
22576,20070411,295,299,1,3.99
22577,20070428,295,416,2,0.99
22578,20070428,295,350,2,7.99
22579,20070429,295,324,2,9.99
22580,20070430,295,990,2,2.99
22581,20070430,295,60,1,7.99
22582,20070430,295,763,1,8.99
22583,20070430,295,1000,1,4.99
22584,20070430,295,190,2,4.99
22585,20070430,295,270,1,0.99
22586,20070405,296,887,1,7.99
22587,20070406,296,76,1,2.99
22588,20070407,296,973,2,4.99
22589,20070409,296,376,2,0.99
22590,20070410,296,804,1,4.99
22591,20070411,296,141,1,4.99
22592,20070411,296,308,2,5.99
22593,20070426,296,253,1,6.99
22594,20070427,296,346,2,4.99
22595,20070428,296,741,2,0.99
22596,20070430,296,438,2,5.99
22597,20070430,296,645,1,2.99
22598,20070406,297,407,1,0.99
22599,20070408,297,349,2,2.99
22600,20070408,297,160,2,5.99
22601,20070410,297,129,2,8.99
22602,20070411,297,559,2,2.99
22603,20070411,297,59,1,6.99
22604,20070411,297,68,2,4.99
22605,20070426,297,525,2,2.99
22606,20070428,297,155,2,0.99
22607,20070428,297,697,1,0.99
22608,20070430,297,69,2,2.99
22609,20070430,297,706,2,5.99
22610,20070430,297,646,2,0.99
22611,20070405,298,492,1,0.99
22612,20070406,298,391,1,2.99
22613,20070407,298,450,1,2.99
22614,20070408,298,443,1,3.99
22615,20070409,298,609,1,2.99
22616,20070409,298,264,2,2.99
22617,20070412,298,646,1,0.99
22618,20070428,298,245,2,0.99
22619,20070428,298,659,2,7.99
22620,20070429,298,902,1,5.99
22621,20070405,299,429,2,0.99
22622,20070407,299,472,2,5.99
22623,20070407,299,481,1,2.99
22624,20070409,299,623,2,1.99
22625,20070410,299,792,2,2.99
22626,20070412,299,416,2,0.99
22627,20070412,299,872,2,7.99
22628,20070427,299,521,2,4.99
22629,20070428,299,39,1,2.99
22630,20070428,299,551,1,9.99
22631,20070430,299,288,2,2.99
22632,20070430,299,797,1,0.99
22633,20070406,300,809,2,0.99
22634,20070407,300,377,2,0.99
22635,20070410,300,788,1,2.99
22636,20070410,300,878,2,10.99
22637,20070411,300,767,2,4.99
22638,20070412,300,349,1,5.99
22639,20070426,300,172,2,4.99
22640,20070428,300,776,2,4.99
22641,20070428,300,329,1,6.99
22642,20070428,300,750,1,6.99
22643,20070429,300,436,1,3.99
22644,20070430,300,213,1,0.99
22645,20070430,300,895,1,2.99
22646,20070430,300,795,1,0.99
22647,20070407,301,114,2,4.99
22648,20070408,301,285,1,3.99
22649,20070409,301,657,1,6.99
22650,20070409,301,804,2,4.99
22651,20070410,301,414,2,2.99
22652,20070410,301,453,2,2.99
22653,20070412,301,203,2,6.99
22654,20070427,301,426,2,4.99
22655,20070428,301,365,2,4.99
22656,20070430,301,684,2,4.99
22657,20070408,302,568,2,4.99
22658,20070409,302,12,2,0.99
22659,20070410,302,4,1,2.99
22660,20070410,302,160,1,0.99
22661,20070410,302,31,1,4.99
22662,20070412,302,964,2,7.99
22663,20070427,302,743,2,0.99
22664,20070427,302,114,1,6.99
22665,20070429,302,351,2,6.99
22666,20070429,302,18,1,0.99
22667,20070429,302,413,1,2.99
22668,20070430,302,107,2,7.99
22669,20070430,302,155,2,2.99
22670,20070430,302,21,1,8.99
22671,20070430,302,568,1,5.99
22672,20070409,303,210,2,4.99
22673,20070411,303,755,1,4.99
22674,20070411,303,8,2,4.99
22675,20070411,303,681,1,4.99
22676,20070427,303,913,1,4.99
22677,20070427,303,709,2,2.99
22678,20070429,303,940,1,0.99
22679,20070429,303,518,1,6.99
22680,20070429,303,511,1,0.99
22681,20070430,303,530,1,2.99
22682,20070407,304,730,2,6.99
22683,20070408,304,723,1,8.99
22684,20070409,304,935,2,2.99
22685,20070410,304,763,1,4.99
22686,20070410,304,383,2,3.99
22687,20070410,304,863,1,0.99
22688,20070411,304,832,1,0.99
22689,20070412,304,70,2,4.99
22690,20070427,304,578,2,4.99
22691,20070428,304,904,1,4.99
22692,20070430,304,981,1,0.99
22693,20070430,304,922,2,6.99
22694,20070407,305,1000,1,4.99
22695,20070408,305,484,2,2.99
22696,20070409,305,595,2,0.99
22697,20070409,305,410,2,2.99
22698,20070410,305,734,2,4.99
22699,20070410,305,9,1,8.99
22700,20070411,305,708,2,7.99
22701,20070412,305,885,1,0.99
22702,20070429,305,398,2,4.99
22703,20070430,305,61,1,4.99
22704,20070406,306,838,1,6.99
22705,20070407,306,628,2,5.99
22706,20070408,306,493,2,1.99
22707,20070410,306,756,2,2.99
22708,20070412,306,158,1,2.99
22709,20070426,306,639,2,4.99
22710,20070427,306,137,2,6.99
22711,20070427,306,253,2,4.99
22712,20070428,306,351,1,2.99
22713,20070429,306,813,2,0.99
22714,20070429,306,479,2,0.99
22715,20070430,306,165,1,4.99
22716,20070430,306,286,2,4.99
22717,20070430,306,907,1,0.99
22718,20070430,306,244,2,6.99
22719,20070406,307,84,1,6.99
22720,20070406,307,455,1,4.99
22721,20070408,307,895,1,2.99
22722,20070408,307,255,2,4.99
22723,20070410,307,724,2,3.99
22724,20070411,307,532,2,6.99
22725,20070411,307,105,2,0.99
22726,20070426,307,71,2,10.99
22727,20070427,307,748,2,2.99
22728,20070428,307,90,2,3.99
22729,20070428,307,581,1,0.99
22730,20070429,307,121,1,6.99
